"Municipality_code","Agegroup","GGD_name","Population_2021","Municipality_name","Province","Security_region_code","Security_region_name","ROAZ_region","GGD_code","SchoolRegion","Population_2020"
"GM0109","50-59","GGD Drenthe",5726,"Coevorden","Drenthe","VR03","Drenthe","Acute Zorgnetwerk Noord Nederland","GG0706","noord",5665
"GM0109","60-69","GGD Drenthe",5308,"Coevorden","Drenthe","VR03","Drenthe","Acute Zorgnetwerk Noord Nederland","GG0706","noord",5257
"GM0109","70-79","GGD Drenthe",4101,"Coevorden","Drenthe","VR03","Drenthe","Acute Zorgnetwerk Noord Nederland","GG0706","noord",3990
"GM0109","80-89","GGD Drenthe",1801,"Coevorden","Drenthe","VR03","Drenthe","Acute Zorgnetwerk Noord Nederland","GG0706","noord",1812
"GM0109","90+","GGD Drenthe",329,"Coevorden","Drenthe","VR03","Drenthe","Acute Zorgnetwerk Noord Nederland","GG0706","noord",311
"GM0114","0-9","GGD Drenthe",9452,"Emmen","Drenthe","VR03","Drenthe","Acute Zorgnetwerk Noord Nederland","GG0706","noord",9604
"GM0114","10-19","GGD Drenthe",12125,"Emmen","Drenthe","VR03","Drenthe","Acute Zorgnetwerk Noord Nederland","GG0706","noord",12339
"GM0114","20-29","GGD Drenthe",11293,"Emmen","Drenthe","VR03","Drenthe","Acute Zorgnetwerk Noord Nederland","GG0706","noord",11201
"GM0114","30-39","GGD Drenthe",11270,"Emmen","Drenthe","VR03","Drenthe","Acute Zorgnetwerk Noord Nederland","GG0706","noord",11310
"GM0114","40-49","GGD Drenthe",13120,"Emmen","Drenthe","VR03","Drenthe","Acute Zorgnetwerk Noord Nederland","GG0706","noord",13563
"GM0114","50-59","GGD Drenthe",16837,"Emmen","Drenthe","VR03","Drenthe","Acute Zorgnetwerk Noord Nederland","GG0706","noord",16689
"GM0114","60-69","GGD Drenthe",14998,"Emmen","Drenthe","VR03","Drenthe","Acute Zorgnetwerk Noord Nederland","GG0706","noord",14915
"GM0114","70-79","GGD Drenthe",11833,"Emmen","Drenthe","VR03","Drenthe","Acute Zorgnetwerk Noord Nederland","GG0706","noord",11525
"GM0114","80-89","GGD Drenthe",5223,"Emmen","Drenthe","VR03","Drenthe","Acute Zorgnetwerk Noord Nederland","GG0706","noord",5043
"GM0114","90+","GGD Drenthe",873,"Emmen","Drenthe","VR03","Drenthe","Acute Zorgnetwerk Noord Nederland","GG0706","noord",859
"GM0118","0-9","GGD Drenthe",5613,"Hoogeveen","Drenthe","VR03","Drenthe","Acute Zorgnetwerk Noord Nederland","GG0706","noord",5798
"GM0118","10-19","GGD Drenthe",6803,"Hoogeveen","Drenthe","VR03","Drenthe","Acute Zorgnetwerk Noord Nederland","GG0706","noord",6883
"GM0118","20-29","GGD Drenthe",6155,"Hoogeveen","Drenthe","VR03","Drenthe","Acute Zorgnetwerk Noord Nederland","GG0706","noord",6097
"GM0118","30-39","GGD Drenthe",6406,"Hoogeveen","Drenthe","VR03","Drenthe","Acute Zorgnetwerk Noord Nederland","GG0706","noord",6497
"GM0118","40-49","GGD Drenthe",6897,"Hoogeveen","Drenthe","VR03","Drenthe","Acute Zorgnetwerk Noord Nederland","GG0706","noord",6984
"GM0118","50-59","GGD Drenthe",7748,"Hoogeveen","Drenthe","VR03","Drenthe","Acute Zorgnetwerk Noord Nederland","GG0706","noord",7714
"GM0118","60-69","GGD Drenthe",7029,"Hoogeveen","Drenthe","VR03","Drenthe","Acute Zorgnetwerk Noord Nederland","GG0706","noord",6951
"GM0118","70-79","GGD Drenthe",5776,"Hoogeveen","Drenthe","VR03","Drenthe","Acute Zorgnetwerk Noord Nederland","GG0706","noord",5640
"GM0118","80-89","GGD Drenthe",2673,"Hoogeveen","Drenthe","VR03","Drenthe","Acute Zorgnetwerk Noord Nederland","GG0706","noord",2626
"GM0118","90+","GGD Drenthe",503,"Hoogeveen","Drenthe","VR03","Drenthe","Acute Zorgnetwerk Noord Nederland","GG0706","noord",509
"GM0119","0-9","GGD Drenthe",3388,"Meppel","Drenthe","VR03","Drenthe","Netwerk Acute Zorg regio Zwolle","GG0706","noord",3417
"GM0119","10-19","GGD Drenthe",4383,"Meppel","Drenthe","VR03","Drenthe","Netwerk Acute Zorg regio Zwolle","GG0706","noord",4374
"GM0119","20-29","GGD Drenthe",3873,"Meppel","Drenthe","VR03","Drenthe","Netwerk Acute Zorg regio Zwolle","GG0706","noord",3682
"GM0119","30-39","GGD Drenthe",4078,"Meppel","Drenthe","VR03","Drenthe","Netwerk Acute Zorg regio Zwolle","GG0706","noord",4058
"GM0119","40-49","GGD Drenthe",4504,"Meppel","Drenthe","VR03","Drenthe","Netwerk Acute Zorg regio Zwolle","GG0706","noord",4575
"GM0119","50-59","GGD Drenthe",4968,"Meppel","Drenthe","VR03","Drenthe","Netwerk Acute Zorg regio Zwolle","GG0706","noord",4871
"GM0119","60-69","GGD Drenthe",4253,"Meppel","Drenthe","VR03","Drenthe","Netwerk Acute Zorg regio Zwolle","GG0706","noord",4183
"GM0119","70-79","GGD Drenthe",3312,"Meppel","Drenthe","VR03","Drenthe","Netwerk Acute Zorg regio Zwolle","GG0706","noord",3168
"GM0119","80-89","GGD Drenthe",1347,"Meppel","Drenthe","VR03","Drenthe","Netwerk Acute Zorg regio Zwolle","GG0706","noord",1310
"GM0119","90+","GGD Drenthe",280,"Meppel","Drenthe","VR03","Drenthe","Netwerk Acute Zorg regio Zwolle","GG0706","noord",282
"GM0148","0-9","GGD IJsselland",3123,"Dalfsen","Overijssel","VR04","IJsselland","Netwerk Acute Zorg regio Zwolle","GG1009","noord",3059
"GM0148","10-19","GGD IJsselland",3690,"Dalfsen","Overijssel","VR04","IJsselland","Netwerk Acute Zorg regio Zwolle","GG1009","noord",3762
"GM0148","20-29","GGD IJsselland",2937,"Dalfsen","Overijssel","VR04","IJsselland","Netwerk Acute Zorg regio Zwolle","GG1009","noord",2840
"GM0148","30-39","GGD IJsselland",3056,"Dalfsen","Overijssel","VR04","IJsselland","Netwerk Acute Zorg regio Zwolle","GG1009","noord",2972
"GM0148","40-49","GGD IJsselland",3369,"Dalfsen","Overijssel","VR04","IJsselland","Netwerk Acute Zorg regio Zwolle","GG1009","noord",3463
"GM0148","50-59","GGD IJsselland",4394,"Dalfsen","Overijssel","VR04","IJsselland","Netwerk Acute Zorg regio Zwolle","GG1009","noord",4347
"GM0148","60-69","GGD IJsselland",3866,"Dalfsen","Overijssel","VR04","IJsselland","Netwerk Acute Zorg regio Zwolle","GG1009","noord",3793
"GM0148","70-79","GGD IJsselland",2901,"Dalfsen","Overijssel","VR04","IJsselland","Netwerk Acute Zorg regio Zwolle","GG1009","noord",2845
"GM0148","80-89","GGD IJsselland",1344,"Dalfsen","Overijssel","VR04","IJsselland","Netwerk Acute Zorg regio Zwolle","GG1009","noord",1295
"GM0148","90+","GGD IJsselland",221,"Dalfsen","Overijssel","VR04","IJsselland","Netwerk Acute Zorg regio Zwolle","GG1009","noord",211
"GM0150","0-9","GGD IJsselland",10136,"Deventer","Overijssel","VR04","IJsselland","Netwerk Acute Zorg regio Zwolle","GG1009","noord",10354
"GM0150","10-19","GGD IJsselland",11997,"Deventer","Overijssel","VR04","IJsselland","Netwerk Acute Zorg regio Zwolle","GG1009","noord",12100
"GM0150","20-29","GGD IJsselland",13015,"Deventer","Overijssel","VR04","IJsselland","Netwerk Acute Zorg regio Zwolle","GG1009","noord",12744
"GM0150","30-39","GGD IJsselland",12624,"Deventer","Overijssel","VR04","IJsselland","Netwerk Acute Zorg regio Zwolle","GG1009","noord",12509
"GM0150","40-49","GGD IJsselland",13515,"Deventer","Overijssel","VR04","IJsselland","Netwerk Acute Zorg regio Zwolle","GG1009","noord",13754
"GM0150","50-59","GGD IJsselland",14999,"Deventer","Overijssel","VR04","IJsselland","Netwerk Acute Zorg regio Zwolle","GG1009","noord",14723
"GM0150","60-69","GGD IJsselland",11716,"Deventer","Overijssel","VR04","IJsselland","Netwerk Acute Zorg regio Zwolle","GG1009","noord",11601
"GM0150","70-79","GGD IJsselland",8563,"Deventer","Overijssel","VR04","IJsselland","Netwerk Acute Zorg regio Zwolle","GG1009","noord",8235
"GM0150","80-89","GGD IJsselland",3869,"Deventer","Overijssel","VR04","IJsselland","Netwerk Acute Zorg regio Zwolle","GG1009","noord",3856
"GM0150","90+","GGD IJsselland",802,"Deventer","Overijssel","VR04","IJsselland","Netwerk Acute Zorg regio Zwolle","GG1009","noord",843
"GM0160","0-9","GGD IJsselland",6703,"Hardenberg","Overijssel","VR04","IJsselland","Netwerk Acute Zorg regio Zwolle","GG1009","noord",6785
"GM0160","10-19","GGD IJsselland",7966,"Hardenberg","Overijssel","VR04","IJsselland","Netwerk Acute Zorg regio Zwolle","GG1009","noord",8044
"GM0160","20-29","GGD IJsselland",7199,"Hardenberg","Overijssel","VR04","IJsselland","Netwerk Acute Zorg regio Zwolle","GG1009","noord",7051
"GM0160","30-39","GGD IJsselland",6957,"Hardenberg","Overijssel","VR04","IJsselland","Netwerk Acute Zorg regio Zwolle","GG1009","noord",6940
"GM0160","40-49","GGD IJsselland",7494,"Hardenberg","Overijssel","VR04","IJsselland","Netwerk Acute Zorg regio Zwolle","GG1009","noord",7601
"GM0160","50-59","GGD IJsselland",9211,"Hardenberg","Overijssel","VR04","IJsselland","Netwerk Acute Zorg regio Zwolle","GG1009","noord",9130
"GM0160","60-69","GGD IJsselland",7642,"Hardenberg","Overijssel","VR04","IJsselland","Netwerk Acute Zorg regio Zwolle","GG1009","noord",7406
"GM0160","70-79","GGD IJsselland",5289,"Hardenberg","Overijssel","VR04","IJsselland","Netwerk Acute Zorg regio Zwolle","GG1009","noord",5182
"GM0160","80-89","GGD IJsselland",2509,"Hardenberg","Overijssel","VR04","IJsselland","Netwerk Acute Zorg regio Zwolle","GG1009","noord",2439
"GM0160","90+","GGD IJsselland",387,"Hardenberg","Overijssel","VR04","IJsselland","Netwerk Acute Zorg regio Zwolle","GG1009","noord",370
"GM0166","0-9","GGD IJsselland",6715,"Kampen","Overijssel","VR04","IJsselland","Netwerk Acute Zorg regio Zwolle","GG1009","noord",6860
"GM0166","10-19","GGD IJsselland",7341,"Kampen","Overijssel","VR04","IJsselland","Netwerk Acute Zorg regio Zwolle","GG1009","noord",7367
"GM0166","20-29","GGD IJsselland",6933,"Kampen","Overijssel","VR04","IJsselland","Netwerk Acute Zorg regio Zwolle","GG1009","noord",6787
"GM0166","30-39","GGD IJsselland",6918,"Kampen","Overijssel","VR04","IJsselland","Netwerk Acute Zorg regio Zwolle","GG1009","noord",6924
"GM0166","40-49","GGD IJsselland",6745,"Kampen","Overijssel","VR04","IJsselland","Netwerk Acute Zorg regio Zwolle","GG1009","noord",6893
"GM0166","50-59","GGD IJsselland",7298,"Kampen","Overijssel","VR04","IJsselland","Netwerk Acute Zorg regio Zwolle","GG1009","noord",7144
"GM0166","60-69","GGD IJsselland",5864,"Kampen","Overijssel","VR04","IJsselland","Netwerk Acute Zorg regio Zwolle","GG1009","noord",5810
"GM0166","70-79","GGD IJsselland",4335,"Kampen","Overijssel","VR04","IJsselland","Netwerk Acute Zorg regio Zwolle","GG1009","noord",4271
"GM0166","80-89","GGD IJsselland",1987,"Kampen","Overijssel","VR04","IJsselland","Netwerk Acute Zorg regio Zwolle","GG1009","noord",1910
"GM0166","90+","GGD IJsselland",338,"Kampen","Overijssel","VR04","IJsselland","Netwerk Acute Zorg regio Zwolle","GG1009","noord",353
"GM0171","0-9","GGD Flevoland",5612,"Noordoostpolder","Flevoland","VR25","Flevoland","SpoedZorgNet","GG2209","noord",5640
"GM0171","10-19","GGD Flevoland",6219,"Noordoostpolder","Flevoland","VR25","Flevoland","SpoedZorgNet","GG2209","noord",6270
"GM0171","20-29","GGD Flevoland",5326,"Noordoostpolder","Flevoland","VR25","Flevoland","SpoedZorgNet","GG2209","noord",5252
"GM0171","30-39","GGD Flevoland",6184,"Noordoostpolder","Flevoland","VR25","Flevoland","SpoedZorgNet","GG2209","noord",6087
"GM0171","40-49","GGD Flevoland",5795,"Noordoostpolder","Flevoland","VR25","Flevoland","SpoedZorgNet","GG2209","noord",5838
"GM0171","50-59","GGD Flevoland",6674,"Noordoostpolder","Flevoland","VR25","Flevoland","SpoedZorgNet","GG2209","noord",6700
"GM0171","60-69","GGD Flevoland",5911,"Noordoostpolder","Flevoland","VR25","Flevoland","SpoedZorgNet","GG2209","noord",5821
"GM0171","70-79","GGD Flevoland",3914,"Noordoostpolder","Flevoland","VR25","Flevoland","SpoedZorgNet","GG2209","noord",3765
"GM0171","80-89","GGD Flevoland",1642,"Noordoostpolder","Flevoland","VR25","Flevoland","SpoedZorgNet","GG2209","noord",1621
"GM0171","90+","GGD Flevoland",306,"Noordoostpolder","Flevoland","VR25","Flevoland","SpoedZorgNet","GG2209","noord",297
"GM0175","0-9","GGD IJsselland",1862,"Ommen","Overijssel","VR04","IJsselland","Netwerk Acute Zorg regio Zwolle","GG1009","noord",1849
"GM0175","10-19","GGD IJsselland",2239,"Ommen","Overijssel","VR04","IJsselland","Netwerk Acute Zorg regio Zwolle","GG1009","noord",2249
"GM0175","20-29","GGD IJsselland",1881,"Ommen","Overijssel","VR04","IJsselland","Netwerk Acute Zorg regio Zwolle","GG1009","noord",1817
"GM0175","30-39","GGD IJsselland",1945,"Ommen","Overijssel","VR04","IJsselland","Netwerk Acute Zorg regio Zwolle","GG1009","noord",1876
"GM0175","40-49","GGD IJsselland",2125,"Ommen","Overijssel","VR04","IJsselland","Netwerk Acute Zorg regio Zwolle","GG1009","noord",2156
"GM0175","50-59","GGD IJsselland",2732,"Ommen","Overijssel","VR04","IJsselland","Netwerk Acute Zorg regio Zwolle","GG1009","noord",2680
"GM0175","60-69","GGD IJsselland",2569,"Ommen","Overijssel","VR04","IJsselland","Netwerk Acute Zorg regio Zwolle","GG1009","noord",2513
"GM0175","70-79","GGD IJsselland",1994,"Ommen","Overijssel","VR04","IJsselland","Netwerk Acute Zorg regio Zwolle","GG1009","noord",1936
"GM0175","80-89","GGD IJsselland",775,"Ommen","Overijssel","VR04","IJsselland","Netwerk Acute Zorg regio Zwolle","GG1009","noord",763
"GM0175","90+","GGD IJsselland",173,"Ommen","Overijssel","VR04","IJsselland","Netwerk Acute Zorg regio Zwolle","GG1009","noord",170
"GM0177","0-9","GGD IJsselland",3759,"Raalte","Overijssel","VR04","IJsselland","Netwerk Acute Zorg regio Zwolle","GG1009","noord",3725
"GM0177","10-19","GGD IJsselland",4436,"Raalte","Overijssel","VR04","IJsselland","Netwerk Acute Zorg regio Zwolle","GG1009","noord",4538
"GM0177","20-29","GGD IJsselland",4071,"Raalte","Overijssel","VR04","IJsselland","Netwerk Acute Zorg regio Zwolle","GG1009","noord",4016
"GM0177","30-39","GGD IJsselland",3933,"Raalte","Overijssel","VR04","IJsselland","Netwerk Acute Zorg regio Zwolle","GG1009","noord",3809
"GM0177","40-49","GGD IJsselland",4095,"Raalte","Overijssel","VR04","IJsselland","Netwerk Acute Zorg regio Zwolle","GG1009","noord",4227
"GM0177","50-59","GGD IJsselland",5999,"Raalte","Overijssel","VR04","IJsselland","Netwerk Acute Zorg regio Zwolle","GG1009","noord",6052
"GM0177","60-69","GGD IJsselland",5636,"Raalte","Overijssel","VR04","IJsselland","Netwerk Acute Zorg regio Zwolle","GG1009","noord",5495
"GM0177","70-79","GGD IJsselland",3839,"Raalte","Overijssel","VR04","IJsselland","Netwerk Acute Zorg regio Zwolle","GG1009","noord",3760
"GM0177","80-89","GGD IJsselland",1801,"Raalte","Overijssel","VR04","IJsselland","Netwerk Acute Zorg regio Zwolle","GG1009","noord",1757
"GM0177","90+","GGD IJsselland",342,"Raalte","Overijssel","VR04","IJsselland","Netwerk Acute Zorg regio Zwolle","GG1009","noord",333
"GM0180","0-9","GGD IJsselland",2564,"Staphorst","Overijssel","VR04","IJsselland","Netwerk Acute Zorg regio Zwolle","GG1009","noord",2542
"GM0180","10-19","GGD IJsselland",2645,"Staphorst","Overijssel","VR04","IJsselland","Netwerk Acute Zorg regio Zwolle","GG1009","noord",2676
"GM0180","20-29","GGD IJsselland",2176,"Staphorst","Overijssel","VR04","IJsselland","Netwerk Acute Zorg regio Zwolle","GG1009","noord",2207
"GM0180","30-39","GGD IJsselland",2041,"Staphorst","Overijssel","VR04","IJsselland","Netwerk Acute Zorg regio Zwolle","GG1009","noord",2017
"GM0180","40-49","GGD IJsselland",1923,"Staphorst","Overijssel","VR04","IJsselland","Netwerk Acute Zorg regio Zwolle","GG1009","noord",1921
"GM0180","50-59","GGD IJsselland",2278,"Staphorst","Overijssel","VR04","IJsselland","Netwerk Acute Zorg regio Zwolle","GG1009","noord",2207
"GM0180","60-69","GGD IJsselland",1725,"Staphorst","Overijssel","VR04","IJsselland","Netwerk Acute Zorg regio Zwolle","GG1009","noord",1677
"GM0180","70-79","GGD IJsselland",1324,"Staphorst","Overijssel","VR04","IJsselland","Netwerk Acute Zorg regio Zwolle","GG1009","noord",1313
"GM0180","80-89","GGD IJsselland",488,"Staphorst","Overijssel","VR04","IJsselland","Netwerk Acute Zorg regio Zwolle","GG1009","noord",494
"GM0180","90+","GGD IJsselland",97,"Staphorst","Overijssel","VR04","IJsselland","Netwerk Acute Zorg regio Zwolle","GG1009","noord",91
"GM0184","0-9","GGD Flevoland",3891,"Urk","Flevoland","VR25","Flevoland","SpoedZorgNet","GG2209","noord",3957
"GM0184","10-19","GGD Flevoland",3777,"Urk","Flevoland","VR25","Flevoland","SpoedZorgNet","GG2209","noord",3738
"GM0184","20-29","GGD Flevoland",3241,"Urk","Flevoland","VR25","Flevoland","SpoedZorgNet","GG2209","noord",3244
"GM0184","30-39","GGD Flevoland",2899,"Urk","Flevoland","VR25","Flevoland","SpoedZorgNet","GG2209","noord",2843
"GM0184","40-49","GGD Flevoland",2276,"Urk","Flevoland","VR25","Flevoland","SpoedZorgNet","GG2209","noord",2241
"GM0184","50-59","GGD Flevoland",2245,"Urk","Flevoland","VR25","Flevoland","SpoedZorgNet","GG2209","noord",2210
"GM0184","60-69","GGD Flevoland",1500,"Urk","Flevoland","VR25","Flevoland","SpoedZorgNet","GG2209","noord",1428
"GM0184","70-79","GGD Flevoland",965,"Urk","Flevoland","VR25","Flevoland","SpoedZorgNet","GG2209","noord",931
"GM0184","80-89","GGD Flevoland",381,"Urk","Flevoland","VR25","Flevoland","SpoedZorgNet","GG2209","noord",378
"GM0184","90+","GGD Flevoland",52,"Urk","Flevoland","VR25","Flevoland","SpoedZorgNet","GG2209","noord",61
"GM0193","0-9","GGD IJsselland",14568,"Zwolle","Overijssel","VR04","IJsselland","Netwerk Acute Zorg regio Zwolle","GG1009","noord",14817
"GM0193","10-19","GGD IJsselland",15701,"Zwolle","Overijssel","VR04","IJsselland","Netwerk Acute Zorg regio Zwolle","GG1009","noord",15618
"GM0193","20-29","GGD IJsselland",18813,"Zwolle","Overijssel","VR04","IJsselland","Netwerk Acute Zorg regio Zwolle","GG1009","noord",18551
"GM0193","30-39","GGD IJsselland",18336,"Zwolle","Overijssel","VR04","IJsselland","Netwerk Acute Zorg regio Zwolle","GG1009","noord",18109
"GM0193","40-49","GGD IJsselland",17183,"Zwolle","Overijssel","VR04","IJsselland","Netwerk Acute Zorg regio Zwolle","GG1009","noord",17428
"GM0193","50-59","GGD IJsselland",16946,"Zwolle","Overijssel","VR04","IJsselland","Netwerk Acute Zorg regio Zwolle","GG1009","noord",16717
"GM0193","60-69","GGD IJsselland",13542,"Zwolle","Overijssel","VR04","IJsselland","Netwerk Acute Zorg regio Zwolle","GG1009","noord",13239
"GM0193","70-79","GGD IJsselland",9592,"Zwolle","Overijssel","VR04","IJsselland","Netwerk Acute Zorg regio Zwolle","GG1009","noord",9286
"GM0193","80-89","GGD IJsselland",4256,"Zwolle","Overijssel","VR04","IJsselland","Netwerk Acute Zorg regio Zwolle","GG1009","noord",4169
"GM0193","90+","GGD IJsselland",903,"Zwolle","Overijssel","VR04","IJsselland","Netwerk Acute Zorg regio Zwolle","GG1009","noord",906
"GM0197","0-9","GGD Noord- en Oost-Gelderland",2554,"Aalten","Gelderland","VR06","Noord- en Oost-Gelderland","Acute Zorg Euregio","GG1413","midden",2558
"GM0197","10-19","GGD Noord- en Oost-Gelderland",3277,"Aalten","Gelderland","VR06","Noord- en Oost-Gelderland","Acute Zorg Euregio","GG1413","midden",3348
"GM0197","20-29","GGD Noord- en Oost-Gelderland",2726,"Aalten","Gelderland","VR06","Noord- en Oost-Gelderland","Acute Zorg Euregio","GG1413","midden",2698
"GM0197","30-39","GGD Noord- en Oost-Gelderland",2686,"Aalten","Gelderland","VR06","Noord- en Oost-Gelderland","Acute Zorg Euregio","GG1413","midden",2665
"GM0197","40-49","GGD Noord- en Oost-Gelderland",3249,"Aalten","Gelderland","VR06","Noord- en Oost-Gelderland","Acute Zorg Euregio","GG1413","midden",3388
"GM0197","50-59","GGD Noord- en Oost-Gelderland",4381,"Aalten","Gelderland","VR06","Noord- en Oost-Gelderland","Acute Zorg Euregio","GG1413","midden",4354
"GM0197","60-69","GGD Noord- en Oost-Gelderland",3823,"Aalten","Gelderland","VR06","Noord- en Oost-Gelderland","Acute Zorg Euregio","GG1413","midden",3741
"GM0197","70-79","GGD Noord- en Oost-Gelderland",2942,"Aalten","Gelderland","VR06","Noord- en Oost-Gelderland","Acute Zorg Euregio","GG1413","midden",2898
"GM0197","80-89","GGD Noord- en Oost-Gelderland",1242,"Aalten","Gelderland","VR06","Noord- en Oost-Gelderland","Acute Zorg Euregio","GG1413","midden",1233
"GM0197","90+","GGD Noord- en Oost-Gelderland",240,"Aalten","Gelderland","VR06","Noord- en Oost-Gelderland","Acute Zorg Euregio","GG1413","midden",238
"GM0200","0-9","GGD Noord- en Oost-Gelderland",16361,"Apeldoorn","Gelderland","VR06","Noord- en Oost-Gelderland","Netwerk Acute Zorg regio Zwolle","GG1413","midden",16379
"GM0200","10-19","GGD Noord- en Oost-Gelderland",18936,"Apeldoorn","Gelderland","VR06","Noord- en Oost-Gelderland","Netwerk Acute Zorg regio Zwolle","GG1413","midden",19169
"GM0200","20-29","GGD Noord- en Oost-Gelderland",18654,"Apeldoorn","Gelderland","VR06","Noord- en Oost-Gelderland","Netwerk Acute Zorg regio Zwolle","GG1413","midden",18438
